,city,price,beds,baths,sqft,url,address,ins_dttm,extract_dttm,delete_dttm,orig_listing_price,list_price_change
447,Milwaukee,"$190,000",No Data Available,No Data Available,0.81 ,https://www.redfin.com/WI/Milwaukee/3125-S-84th-St-53227/home/167904177,"3125 S 84th St, Milwaukee, WI 53227",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$190,000",
448,Cudahy,"$459,900",No Data Available,No Data Available,"3,123 ",https://www.redfin.com/WI/Cudahy/3815-E-Layton-Ave-53110/home/90282005,"3815 E Layton Ave, Cudahy, WI 53110",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$459,900",
449,Cudahy,"$279,900",3 beds,1 bath,"1,170 ",https://www.redfin.com/WI/Cudahy/5572-S-Kirkwood-Ave-53110/home/90283736,"5572 S Kirkwood Ave, Cudahy, WI 53110",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$279,900",
450,Cudahy,"$158,000",3 beds,1 bath,"1,159 ",https://www.redfin.com/WI/Cudahy/3316-E-Whittaker-Ave-53110/home/90281796,"3316 E Whittaker Ave, Cudahy, WI 53110",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$158,000",
451,Cudahy,"$295,000",3 beds,1 bath,"1,100 ",https://www.redfin.com/WI/Cudahy/5320-S-Nicholson-Ave-53110/home/90282593,"5320 S Nicholson Ave, Cudahy, WI 53110",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$295,000",
452,Cudahy,"$439,000",No Data Available,No Data Available,"3,500 ",https://www.redfin.com/WI/Cudahy/3863-E-Barnard-Ave-53110/unit-3869/home/172014257,"3863 E Barnard Ave #3869, Cudahy, WI 53110",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$439,000",
453,Saint Francis,"$280,000",1 bed,1 bath,945 ,https://www.redfin.com/WI/Saint-Francis/4130-S-Lake-Dr-53235/unit-278/home/58019423,"4130 S Lake Dr #278, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$280,000",
454,Saint Francis,"$375,000",1 bed,1 bath,"1,225 ",https://www.redfin.com/WI/Saint-Francis/4130-S-Lake-Dr-53235/unit-170/home/58051265,"4130 S Lake Dr #170, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$375,000",
455,Saint Francis,"$304,900",3 beds,1 bath,"1,040 ",https://www.redfin.com/WI/Saint-Francis/2717-E-Bottsford-Ave-53235/home/58010470,"2717 E Bottsford Ave, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$304,900",
456,Saint Francis,"$339,900",1 bed,1 bath,"1,225 ",https://www.redfin.com/WI/Saint-Francis/4110-S-Lake-Dr-53235/unit-130/home/58034724,"4110 S Lake Dr #130, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$339,900",
457,St Francis,"$429,900",4 beds,2.5 baths,"3,000 ",https://www.redfin.com/WI/St-Francis/4464-S-Whitnall-Ave-53235/home/90268410,"4464 S Whitnall Ave, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$429,900",
458,St Francis,"$44,700",No Data Available,No Data Available,"8,712 ",https://www.redfin.com/WI/St-Francis/1921-E-Bolivar-Ave-53235/home/187450584,"1921 E Bolivar Ave, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$44,700",
459,Saint Francis,"$375,000",3 beds,2.5 baths,"2,128 ",https://www.redfin.com/WI/Saint-Francis/3760-S-Vermont-Ave-53235/home/57750439,"3760 S Vermont Ave, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$375,000",
460,Saint Francis,"$229,900",3 beds,1 bath,"1,104 ",https://www.redfin.com/WI/Saint-Francis/1721-E-Saint-Francis-Ave-53235/home/90267878,"1721 E Saint Francis Ave, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$229,900",
461,Saint Francis,"$369,900",4 beds,3 baths,"2,278 ",https://www.redfin.com/WI/Saint-Francis/3700-S-Rutland-Ave-53235/home/90300257,"3700 S Rutland Ave, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$369,900",
462,Saint Francis,"$38,000",No Data Available,No Data Available,"4,356 ",https://www.redfin.com/WI/Saint-Francis/1900-E-Van-Beck-Ave-53235/home/57686021,"1900 E Van Beck Ave, Saint Francis, WI 53235",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$38,000",
463,Greendale,"$499,000",4 beds,2.5 baths,"2,650 ",https://www.redfin.com/WI/Greendale/9003-Glenwood-Dr-53129/home/90321491,"9003 Glenwood Dr, Greendale, WI 53129",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$499,000",
464,Greendale,"$349,900",4 beds,1.5 baths,"1,760 ",https://www.redfin.com/WI/Greendale/6340-Root-River-Dr-53129/home/90291216,"6340 Root River Dr, Greendale, WI 53129",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$349,900",
465,Greendale,"$579,900",4 beds,2.5 baths,"3,000 ",https://www.redfin.com/WI/Greendale/9029-Greenacre-Ct-53129/home/90291508,"9029 Greenacre Ct, Greendale, WI 53129",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$579,900",
466,Greendale,"$299,900",2 beds,2 baths,"1,537 ",https://www.redfin.com/WI/Greendale/8983-Woodbridge-Dr-53129/home/90261301,"8983 Woodbridge Dr, Greendale, WI 53129",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$299,900",
467,Franklin,"$350,000",3 beds,1.5 baths,"1,251 ",https://www.redfin.com/WI/Franklin/4241-W-Rawson-Ave-53132/home/90284983,"4241 W Rawson Ave, Franklin, WI 53132",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$350,000",
468,Milwaukee,"$335,000",3 beds,1 bath,"1,363 ",https://www.redfin.com/WI/Milwaukee/5090-S-92nd-St-53228/home/57924854,"5090 S 92nd St, Greenfield, WI 53228",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$335,000",
469,New Berlin,"$179,000",2 beds,3 baths,"1,146 ",https://www.redfin.com/WI/New-Berlin/1621-S-Carriage-Ln-53151/home/90002233,"1621 S Carriage Ln, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$179,000",
470,New Berlin,"$299,900",2 beds,2 baths,"1,250 ",https://www.redfin.com/WI/New-Berlin/4575-S-124th-St-53151/unit-4575/home/191739978,"4575 S 124th St #4575, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$299,900",
471,New Berlin,"$446,000",4 beds,2.5 baths,"2,494 ",https://www.redfin.com/WI/New-Berlin/14200-W-Park-Ave-53151/home/57729872,"14200 W Park Ave, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$446,000",
472,New Berlin,"$475,000",3 beds,2.5 baths,"2,563 ",https://www.redfin.com/WI/New-Berlin/2770-S-Franklin-Dr-53151/home/58010263,"2770 S Franklin Dr, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$475,000",
473,New Berlin,"$524,900",4 beds,2.5 baths,"3,210 ",https://www.redfin.com/WI/New-Berlin/16460-W-Melody-Ct-53151/home/103744945,"16460 W Melody Ct, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$524,900",
474,New Berlin,"$450,000",4 beds,2.5 baths,"2,566 ",https://www.redfin.com/WI/New-Berlin/14755-W-Mayflower-Dr-53151/home/57733532,"14755 W Mayflower Dr, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$450,000",
475,New Berlin,"$649,900",3 beds,2.5 baths,"3,020 ",https://www.redfin.com/WI/New-Berlin/12715-W-North-Ln-53151/home/90004217,"12715 W North Ln, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$649,900",
476,New Berlin,"$629,900",3 beds,2.5 baths,"3,319 ",https://www.redfin.com/WI/New-Berlin/13310-Crestwood-Ct-53151/home/57861612,"13310 Crestwood Ct, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$629,900",
477,New Berlin,"$460,000",4 beds,2 baths,"2,515 ",https://www.redfin.com/WI/New-Berlin/15730-W-Pleasant-Dr-53151/home/90005433,"15730 W Pleasant Dr, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$460,000",
478,New Berlin,"$239,000",3 beds,1 bath,"1,124 ",https://www.redfin.com/WI/New-Berlin/1621-S-Woodside-Dr-53151/home/90002194,"1621 S Woodside Dr, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$239,000",
479,New Berlin,"$419,900",4 beds,1.5 baths,"1,955 ",https://www.redfin.com/WI/New-Berlin/4425-S-Dora-Ln-53151/home/90005746,"4425 S Dora Ln, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$419,900",
480,New Berlin,"$349,900",3 beds,1 bath,"1,440 ",https://www.redfin.com/WI/New-Berlin/1700-S-171st-St-53151/home/90002496,"1700 S 171st St, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$349,900",
481,New Berlin,"$625,000",4 beds,3 baths,"3,306 ",https://www.redfin.com/WI/New-Berlin/12685-W-Greenbriar-Ln-53151/home/90027296,"12685 W Greenbriar Ln, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$625,000",
482,New Berlin,"$399,000",3 beds,1 bath,"1,476 ",https://www.redfin.com/WI/New-Berlin/16200-W-National-Ave-53151/home/182506806,"16200 W National Ave, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$399,000",
483,New Berlin,"$799,900",4 beds,2.5 baths,"3,206 ",https://www.redfin.com/WI/New-Berlin/13075-W-Longleaf-Dr-53151/home/90031331,"13075 W Longleaf Dr, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$799,900",
484,New Berlin,"$525,000",3 beds,3 baths,"2,572 ",https://www.redfin.com/WI/New-Berlin/14359-W-Farrell-Dr-53151/home/103728306,"14359 W Farrell Dr, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$525,000",
485,New Berlin,"$249,900",No Data Available,No Data Available,0.32 ,https://www.redfin.com/WI/New-Berlin/12860-W-National-Ave-53151/home/191413737,"12860 W National Ave, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$249,900",
486,New Berlin,"$195,000",No Data Available,No Data Available,0.78 ,https://www.redfin.com/WI/New-Berlin/3875-S-Moorland-Rd-53151/home/180651505,"3875 S Moorland Rd, New Berlin, WI 51351",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$195,000",
487,New Berlin,"$299,000",No Data Available,No Data Available,0.84 ,https://www.redfin.com/WI/New-Berlin/Lt8-Autumn-Trace-CT-53151/home/189835039,"Lt8 Autumn Trace Ct, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$299,000",
488,New Berlin,"$234,900",No Data Available,No Data Available,0.75 ,https://www.redfin.com/WI/New-Berlin/Lt-2-Autumn-TRCE-53151/home/189721649,"Lt2 Autumn Trce, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$234,900",
489,New Berlin,"$254,900",No Data Available,No Data Available,0.75 ,https://www.redfin.com/WI/New-Berlin/Lt5-Autumn-Trace-CT-53151/home/189691803,"Lt5 Autumn Trace Ct, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$254,900",
490,New Berlin,"$274,900",No Data Available,No Data Available,0.80 ,https://www.redfin.com/WI/New-Berlin/Lt16-Autumn-Trace-CT-53151/unit-16/home/189396278,"Lt16 Autumn Trace Ct Lot 16, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$274,900",
491,New Berlin,"$234,900",No Data Available,No Data Available,0.75 ,https://www.redfin.com/WI/New-Berlin/Lt20-Autumn-TRCE-53151/home/188133020,"Lt20 Autumn Trce, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$234,900",
492,New Berlin,"$115,000",No Data Available,No Data Available,0.23 ,https://www.redfin.com/WI/New-Berlin/1414-S-166th-St-53151/home/188117446,"1414 S 166th St, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$115,000",
493,New Berlin,"$250,000",No Data Available,No Data Available,0.85 ,https://www.redfin.com/WI/New-Berlin/2800-S-Moorland-Rd-53151/home/58080214,"2800 S Moorland Rd, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$250,000",
494,New Berlin,"$275,000",No Data Available,No Data Available,0.85 ,https://www.redfin.com/WI/New-Berlin/2786-S-Moorland-Rd-53151/home/58080228,"2786 S Moorland Rd, New Berlin, WI 53151",2024-07-20-00-00-25,2024-07-20-00-00-25,,"$275,000",
